FormalConjectures/ErdosProblems/251.lean	34	2	erdos_251	Is $\sum_{n=1}^\infty \frac{p_n}{2^n}$ irrational? Here $p_n$ is the $n$-th prime ($p_1=2, p_2=3, \dots$).
FormalConjectures/ErdosProblems/197.lean	40	2	erdos_197	Can $\mathbb{N}$ be partitioned into two sets, each of which can be permuted to avoid monotone
FormalConjectures/ErdosProblems/1073.lean	40	2	A,erdos_1073	Let $A(x)$ count the number of composite $u < x$ such that $n!+1 \equiv 0 (\mod u)$ for some $n$.
FormalConjectures/ErdosProblems/857.lean	49	2	m,erdos_857	`m(n, k)`: minimal sunflower-forcing family size in the non-uniform `[n]` model.
FormalConjectures/ErdosProblems/396.lean	39	2	erdos_396	Is it true that for every $k$ there exists $n$ such that
FormalConjectures/ErdosProblems/82.lean	65	2	IsRegularInduced,F,erdos_82,erdos_82.variants.F_upper_bound	A predicate that holds if $S$ is a regular induced subgraph of $G$
FormalConjectures/ErdosProblems/932.lean	46	2	erdos_932,erdos_932.variants.one_le	Let $p_k$ denote the $k$th prime. For infinitely many $r$ there are at least two
FormalConjectures/ErdosProblems/41.lean	59	2	NtupleCondition,erdos_41,erdos_41.variants.pairwise	For a given set `A`, the n-tuple sums `a₁ + ... + aₙ` are all distinct for `a₁, ..., aₙ` in `A`
FormalConjectures/ErdosProblems/1068.lean	39	2	erdos_1068	Does every graph with chromatic number $\aleph_1$ contain a countable subgraph which is
FormalConjectures/ErdosProblems/289.lean	42	2	erdos_289	Is it true that, for all sufficiently large $k$, there exists finite intervals
FormalConjectures/ErdosProblems/677.lean	45	1	lcmInterval_eq_example1,erdos_677	Erdős expected very few solutions for $M(n, k) = M(m, l)$, where $m \geq n + k$ and $l > 1$.
FormalConjectures/ErdosProblems/749.lean	41	2	erdos_749	Let $\epsilon>0$. Does there exist $A\subseteq \mathbb{N}$
FormalConjectures/ErdosProblems/7.lean	38	2	erdos_7	Is there a covering system all of whose moduli are odd (and greater than 1)?
FormalConjectures/ErdosProblems/972.lean	41	2	primeSet,erdos_972	The set of primes `p` such that `Nat.floor (α * p)` is also prime.
FormalConjectures/ErdosProblems/421.lean	38	2	erdos_421	Is there a sequence $1 \le d_1 < d_2 < \dots$ with density 1 such that all products
FormalConjectures/ErdosProblems/564.lean	41	2	erdos_564	Let $R_3(n)$ be the minimal $m$ such that if the edges of the $3$-uniform hypergraph on $m$
FormalConjectures/ErdosProblems/1101.lean	68	2	ASet,A,t,IsGood	The set of integers not divisible by any u_i.
FormalConjectures/ErdosProblems/952.lean	41	2	erdos_952	Is there an infinite sequence of distinct Gaussian primes $x_1,x_2,\ldots$
FormalConjectures/ErdosProblems/1176.lean	46	2	erdos_1176	Let $G$ be a graph with chromatic number $\aleph_1$. Is it true that there is a colouring of the
FormalConjectures/ErdosProblems/155.lean	47	2	erdos_155	Let $F(N)$ be the size of the largest Sidon subset of $\{1, \dots, N\}$.
FormalConjectures/ErdosProblems/1137.lean	42	2	erdos_1137	Let $d_n=p_{n+1}-p_n$, where $p_n$ denotes the $n$th prime. Is it true that
FormalConjectures/ErdosProblems/196.lean	31	2	erdos_196	Must every permutation of $\mathbb{N}$, contain a monotone 4-term arithmetic progression?
FormalConjectures/ErdosProblems/99.lean	51	2	HasMinDist1,FormsEquilateralTriangle,erdos_99	A set has minimum distance $1$ if all pairwise distances are at least $1$,
FormalConjectures/ErdosProblems/495.lean	37	2	erdos_495	Let $\alpha,\beta \in \mathbb{R}$. Is it true that$$\liminf_{n\to \infty} n \| n\alpha \|
FormalConjectures/ErdosProblems/1110.lean	51	2	Representable,erdos_1110	$n$ is representable with respect to $p$ and $q$ if it is the sum of a finite
FormalConjectures/ErdosProblems/826.lean	40	2	erdos_826	Are there infinitely many $n$ such that, for all $k\geq 1$
FormalConjectures/ErdosProblems/172.lean	38	2	erdos_172	Is it true that in any finite colouring of $\mathbb{N}$ there exist arbitrarily large finite $A$ such that all sums
FormalConjectures/ErdosProblems/488.lean	44	2	erdos_488	Let $A$ be a finite set and
FormalConjectures/ErdosProblems/51.lean	47	2	erdos_51	Is there an infinite set $A \subset \mathbb{N}$ such that for every $a \in A$,
FormalConjectures/ErdosProblems/774.lean	52	2	Set.IsDissociated,Set.IsProportionatelyDissociated,erdos_774	We call $A\subset \mathbb{N}$ dissociated if $\sum_{n\in X}n\neq \sum_{m\in Y}m$
FormalConjectures/ErdosProblems/689.lean	39	2	erdos_689	Let `n` be sufficiently large. Is there some choice of congruence class `a_p` for all primes
FormalConjectures/ErdosProblems/236.lean	42	1	f,erdos_236	$f(n)$ counts the number of solutions to $n=p+2^k$ for prime $p$ and $k\geq 0$.
FormalConjectures/ErdosProblems/30.lean	44	2	erdos_30	Let $h(N)$ be the maximum size of a Sidon set in $\{1, \dots, N\}$.
FormalConjectures/ErdosProblems/312.lean	45	2	erdos_312	Does there exist a constant `c > 0` such that, for any `K > 1`, whenever `A` is a sufficiently large
FormalConjectures/ErdosProblems/938.lean	37	2	erdos_938	Let $A=\{n_1 < n_2 < \cdots\}$ be the sequence of powerful numbers (if $p\mid n$ then $p^2\mid n$).
FormalConjectures/ErdosProblems/943.lean	37	2	erdos_943	Let $A$ be the set of powerful numbers. Is is true that $1_A\ast 1_A(n)=n^{o(1)}$ for every $n$?
FormalConjectures/ErdosProblems/410.lean	44	2	erdos_410	Let $σ_1(n) = σ(n)$, the sum of divisors function, and $σ_k(n) = σ(σ_{k-1}(n))$.
FormalConjectures/ErdosProblems/779.lean	42	1	erdos_779	A Conjecture of Marian Deaconescu, see p.120 in https://doi.org/10.2307/2975810
FormalConjectures/ErdosProblems/850.lean	39	2	erdos_850	Can there exist two distinct integers $x$ and $y$ such that $x,y$ have the same prime factors,
FormalConjectures/ErdosProblems/153.lean	48	2	f,erdos_153	Define $f(n)$ to be the minimum of
FormalConjectures/ErdosProblems/128.lean	40	2	erdos_128	Let G be a graph with n vertices such that every induced subgraph on ≥ $n/2$
FormalConjectures/ErdosProblems/66.lean	43	2	erdos_66	Is there and $A \subset \mathbb{N}$ is such that
FormalConjectures/ErdosProblems/352.lean	42	2	erdos_352	Is there some $c > 0$ such that every measurable $A \subseteq \mathbb{R}^2$ of measure $\geq c$
FormalConjectures/ErdosProblems/260.lean	44	2	erdos_260,under,under	Let $a_1 < a_2 < \cdots$ be an increasing sequence such that $\frac{a_n}{n} \to \infty$.
FormalConjectures/ErdosProblems/276.lean	51	2	IsLucasSequence,erdos_276	We define a Lucas sequence to be a Fibonacci sequence with arbitrary starting points
FormalConjectures/ErdosProblems/364.lean	60	2	erdos_364,erdos_364.variants.strong,erdos_364.variants.weak	There is no consecutive triple of powerful numbers.
FormalConjectures/ErdosProblems/108.lean	46	2	erdos_108	For every r ≥ 4 and k ≥ 2 is there some finite f(k,r) such that every graph of chromatic number ≥ f(k,r)
FormalConjectures/ErdosProblems/1146.lean	55	2	IsEssentialComponent,erdos_1146	We say that $A\subset \mathbb{N}$ is an essential component if $d_s(A \oplus B)>d_s(B)$ for every
FormalConjectures/ErdosProblems/348.lean	43	2	erdos_348	For what values of $0 \leq m < n$ is there a complete sequence
FormalConjectures/ErdosProblems/85.lean	46	2	f,erdos_85	Let $f(n)$ be the smallest integer for which every graph on $n$ vertices with minimal degree $\geq
FormalConjectures/ErdosProblems/562.lean	43	2	erdos_562	Let $R_r(n)$ denote the $r$-uniform hypergraph Ramsey number: the minimal $m$ such that if we
FormalConjectures/ErdosProblems/1107.lean	50	2	SumOfRPowerful,erdos_1107,erdos_1107.variants.two	Helper Property: $n$ is the sum of at most $r+1$ numbers, each of which is $r$-full.
